기업명,연도,매출액,영업이익,보고서유형
자화전자,2017,205392891194.0,13520235006.0,반기보고서
자화전자,2017,240238771209.0,14374395856.0,사업보고서
자화전자,2018,168643474418.0,-14987931985.0,반기보고서
자화전자,2018,189698968361.0,7270013119.0,사업보고서
자화전자,2019,165789535189.0,-11632316674.0,반기보고서
자화전자,2019,197238001323.0,2473427577.0,사업보고서
자화전자,2020,128143815585.0,-14004538441.0,반기보고서
자화전자,2020,172542998523.0,-5311052581.0,사업보고서
자화전자,2021,168207777238.0,1804574649.0,반기보고서
자화전자,2021,179646733632.0,14511299724.0,사업보고서
자화전자,2022,150093949843.0,4777829902.0,반기보고서
자화전자,2022,142239541378.0,-16518200942.0,사업보고서
자화전자,2023,178830504876.0,-36961787848.0,반기보고서
자화전자,2023,324499809710.0,20606075647.0,사업보고서
자화전자,2024,314834115664.0,24582656112.0,반기보고서
자화전자,2024,366310402688.0,20378576935.0,사업보고서
전방,2016,103561112254.0,-8739522140.0,반기보고서
전방,2016,97239549009.0,-3729841351.0,사업보고서
전방,2017,91236125829.0,-2461214161.0,반기보고서
전방,2017,91249019704.0,-15687736387.0,사업보고서
전방,2018,79877657114.0,-865385363.0,반기보고서
전방,2018,69447388541.0,-7849929214.0,사업보고서
전방,2019,73228076290.0,-12552262866.0,반기보고서
전방,2019,64255671599.0,-17939970289.0,사업보고서
전방,2020,52809491015.0,-7843086120.0,반기보고서
전방,2020,52342737426.0,-10111997514.0,사업보고서
전방,2021,62318493171.0,2260447662.0,반기보고서
전방,2021,71426734159.0,5099630333.0,사업보고서
전방,2022,60501115986.0,3184505062.0,반기보고서
전방,2022,64412933115.0,-38230448346.0,사업보고서
전방,2023,45742956475.0,-18481531466.0,반기보고서
전방,2023,49029454174.0,-14066575040.0,사업보고서
전방,2024,28547950915.0,-2719875397.0,반기보고서
전방,2024,28687891699.0,-5763108358.0,사업보고서
제이준코스메틱,2016,3367849157.0,-1908098341.0,반기보고서
제이준코스메틱,2016,80055895014.0,15245988354.0,사업보고서
제이준코스메틱,2017,66452334186.0,13491293595.0,반기보고서
제이준코스메틱,2017,63260957283.0,8812058615.0,사업보고서
제이준코스메틱,2018,99082409567.0,23908905125.0,반기보고서
제이준코스메틱,2018,32932874344.0,-16772147075.0,사업보고서
제이준코스메틱,2019,21925023726.0,-20817060311.0,반기보고서
제이준코스메틱,2019,30693506435.0,-31195629698.0,사업보고서
제이준코스메틱,2020,19810120817.0,-2373174111.0,반기보고서
제이준코스메틱,2020,10709108676.0,-9891470808.0,사업보고서
제이준코스메틱,2021,14331197932.0,-7973256179.0,반기보고서
제이준코스메틱,2021,6200424942.0,-9308663895.0,사업보고서
제이준코스메틱,2022,8918836636.0,-4102002929.0,반기보고서
제이준코스메틱,2022,-2672592133.0,-6565654720.0,사업보고서
제이준코스메틱,2023,7271150549.0,-4410579781.0,반기보고서
제이준코스메틱,2023,9762688436.0,-5775962906.0,사업보고서
제이준코스메틱,2024,11423272733.0,-1059932388.0,반기보고서
제이준코스메틱,2024,4252016849.0,-4386180654.0,사업보고서
제일기획,2016,1479261854203.0,66258487528.0,반기보고서
제일기획,2016,1753332035158.0,83291008444.0,사업보고서
제일기획,2017,1499685154170.0,75614569808.0,반기보고서
제일기획,2017,1875301745007.0,80921388359.0,사업보고서
제일기획,2018,1722382929469.0,84280166479.0,반기보고서
제일기획,2018,1755498064364.0,96816460925.0,사업보고서
제일기획,2019,1675319469779.0,101561935477.0,반기보고서
제일기획,2019,1746353518450.0,104251098562.0,사업보고서
제일기획,2020,1324015166967.0,84304549940.0,반기보고서
제일기획,2020,1423906714057.0,120612599926.0,사업보고서
제일기획,2021,1486796529809.0,113055895255.0,반기보고서
제일기획,2021,1838915777715.0,135123645517.0,사업보고서
제일기획,2022,1922980928513.0,146503699935.0,반기보고서
제일기획,2022,2330386331487.0,164909061645.0,사업보고서
제일기획,2023,1913000426864.0,138100847104.0,반기보고서
제일기획,2023,2225274369167.0,169421919311.0,사업보고서
제일기획,2024,2107456540510.0,142753499364.0,반기보고서
제일기획,2024,2236800140446.0,177967088626.0,사업보고서
제일연마,2016,42838188433.0,2544498747.0,반기보고서
제일연마,2016,43571454592.0,1632609375.0,사업보고서
제일연마,2017,40844863608.0,3135909036.0,반기보고서
제일연마,2017,41606461874.0,3159171654.0,사업보고서
제일연마,2018,39547150335.0,2991046428.0,반기보고서
제일연마,2018,42644639890.0,2619364168.0,사업보고서
제일연마,2019,39606224486.0,3480798824.0,반기보고서
제일연마,2019,41465608439.0,3444733359.0,사업보고서
제일연마,2020,35558432807.0,1739464278.0,반기보고서
제일연마,2020,37606325274.0,1840877721.0,사업보고서
제일연마,2021,38037237193.0,3395626340.0,반기보고서
제일연마,2021,41710664090.0,3208802293.0,사업보고서
제일연마,2022,41437573627.0,3306044043.0,반기보고서
제일연마,2022,41997668179.0,1823091163.0,사업보고서
제일연마,2023,42339475900.0,4165471260.0,반기보고서
제일연마,2023,42899572610.0,3726293395.0,사업보고서
제일연마,2024,40237944216.0,3676096993.0,반기보고서
제일연마,2024,41736517522.0,2077765889.0,사업보고서
제일파마홀딩스,2016,314391780308.0,4306933924.0,반기보고서
제일파마홀딩스,2016,302888099227.0,5046227002.0,사업보고서
제일파마홀딩스,2017,18389056650.0,837447157.0,반기보고서
제일파마홀딩스,2017,26051520299.0,-545296811.0,사업보고서
제일파마홀딩스,2018,31221721641.0,3953084961.0,반기보고서
제일파마홀딩스,2018,111514620863.0,6996321779.0,사업보고서
제일파마홀딩스,2019,364424373195.0,11171080298.0,반기보고서
제일파마홀딩스,2019,366716006493.0,-2164274037.0,사업보고서
제일파마홀딩스,2020,382212090321.0,16007832872.0,반기보고서
제일파마홀딩스,2020,379784661795.0,6473359528.0,사업보고서
제일파마홀딩스,2021,379255865541.0,910962787.0,반기보고서
제일파마홀딩스,2021,383312190757.0,-9885850465.0,사업보고서
제일파마홀딩스,2022,408285790659.0,-3503010820.0,반기보고서
제일파마홀딩스,2022,384678942599.0,-4044950321.0,사업보고서
제일파마홀딩스,2023,406346071857.0,19307691563.0,반기보고서
제일파마홀딩스,2023,397696929879.0,1512494675.0,사업보고서
제일파마홀딩스,2024,385859086680.0,-12182994490.0,반기보고서
제일파마홀딩스,2024,393963154730.0,624071222.0,사업보고서
제주은행,2023,,,사업보고서
제주은행,2024,,,반기보고서
제주은행,2024,,,사업보고서
조광페인트,2016,91703045236.0,9306589681.0,반기보고서
조광페인트,2016,96993506202.0,7355207835.0,사업보고서
조광페인트,2017,98745407891.0,5052845880.0,반기보고서
조광페인트,2017,102499615989.0,117665879.0,사업보고서
조광페인트,2018,101580858898.0,632526978.0,반기보고서
조광페인트,2018,107900475946.0,-511300231.0,사업보고서
조광페인트,2019,101461993778.0,1158935825.0,반기보고서
조광페인트,2019,101899946205.0,-1523120355.0,사업보고서
조광페인트,2020,94853561719.0,-2111247912.0,반기보고서
조광페인트,2020,106449683377.0,-2669351402.0,사업보고서
조광페인트,2021,115236858518.0,-4260231467.0,반기보고서
조광페인트,2021,123310941659.0,-4536251156.0,사업보고서
조광페인트,2022,134374981472.0,1505900842.0,반기보고서
조광페인트,2022,126095756436.0,-3121735363.0,사업보고서
조광페인트,2023,126893733282.0,197797198.0,반기보고서
조광페인트,2023,125924679480.0,3508665188.0,사업보고서
조광페인트,2024,127315789528.0,2491963324.0,반기보고서
조광페인트,2024,120704340618.0,-87081722.0,사업보고서
조광피혁,2016,104288464668.0,13657278985.0,반기보고서
조광피혁,2016,94277593072.0,12939359384.0,사업보고서
조광피혁,2017,97152962722.0,15128378839.0,반기보고서
조광피혁,2017,77141442283.0,9430480750.0,사업보고서
조광피혁,2018,66421906110.0,7446238782.0,반기보고서
조광피혁,2018,61246831559.0,7531566147.0,사업보고서
조광피혁,2019,57170064498.0,8295052678.0,반기보고서
조광피혁,2019,51070285957.0,7552149413.0,사업보고서
조광피혁,2020,43854728830.0,5786324132.0,반기보고서
조광피혁,2020,53461694539.0,9330666392.0,사업보고서
조광피혁,2021,52752414531.0,7739018031.0,반기보고서
조광피혁,2021,51496134053.0,3209413735.0,사업보고서
조광피혁,2022,50499498708.0,-947939506.0,반기보고서
조광피혁,2022,71506284518.0,1455463060.0,사업보고서
조광피혁,2023,70186456032.0,3311267007.0,반기보고서
조광피혁,2023,56380553167.0,3032902354.0,사업보고서
조광피혁,2024,48156539693.0,4762381806.0,반기보고서
조광피혁,2024,42091841453.0,2463585659.0,사업보고서
조비,2016,45048796298.0,4698156086.0,반기보고서
조비,2016,14009779385.0,-2359366025.0,사업보고서
조비,2017,46302187769.0,4773492403.0,반기보고서
조비,2017,13645424800.0,-3159519495.0,사업보고서
조비,2018,45748171544.0,4523557169.0,반기보고서
조비,2018,14764990808.0,-2628558439.0,사업보고서
조비,2019,51142852415.0,3083244556.0,반기보고서
조비,2019,19754514391.0,-2115614708.0,사업보고서
조비,2020,54443432849.0,5377150923.0,반기보고서
조비,2020,19211146329.0,-1561477791.0,사업보고서
조비,2021,56434733003.0,4116023067.0,반기보고서
조비,2021,28162782359.0,-1038617237.0,사업보고서
조비,2022,101154159568.0,13935740789.0,반기보고서
조비,2022,47400758267.0,-2028443392.0,사업보고서
조비,2023,84850342114.0,-2216550513.0,반기보고서
조비,2023,29867816209.0,-3365518762.0,사업보고서
조비,2024,79055249477.0,6538845630.0,반기보고서
조비,2024,23392553815.0,-1711850658.0,사업보고서
조선선재,2016,31841931768.0,9215798920.0,반기보고서
조선선재,2016,31245642744.0,7959249310.0,사업보고서
조선선재,2017,33314832781.0,8608093726.0,반기보고서
조선선재,2017,32696013662.0,9054293893.0,사업보고서
조선선재,2018,31666651689.0,7096740139.0,반기보고서
조선선재,2018,31042650336.0,6528592168.0,사업보고서
조선선재,2019,32333995243.0,6824055100.0,반기보고서
조선선재,2019,31709544829.0,7294862083.0,사업보고서
조선선재,2020,30592350457.0,7308269081.0,반기보고서
조선선재,2020,28924991335.0,5401548795.0,사업보고서
조선선재,2021,35580743522.0,7782987394.0,반기보고서
조선선재,2021,32575131297.0,6354048929.0,사업보고서
조선선재,2022,33783371346.0,4632577060.0,반기보고서
조선선재,2022,33192789151.0,4802835908.0,사업보고서
조선선재,2023,34064886469.0,4962561778.0,반기보고서
조선선재,2023,32549406798.0,5618109231.0,사업보고서
조선선재,2024,23186549522.0,3465663025.0,반기보고서
조선선재,2024,27721896874.0,5217790923.0,사업보고서
조일알미늄,2016,133005723837.0,1120433262.0,반기보고서
조일알미늄,2016,140421440129.0,-3082747721.0,사업보고서
조일알미늄,2017,143234319294.0,1286319097.0,반기보고서
조일알미늄,2017,155930792299.0,-1732121652.0,사업보고서
조일알미늄,2018,159838795462.0,-485652832.0,반기보고서
조일알미늄,2018,157905620753.0,-7705381704.0,사업보고서
조일알미늄,2019,153729579110.0,-5471578678.0,반기보고서
조일알미늄,2019,158037361396.0,-6701819563.0,사업보고서
조일알미늄,2020,163265949549.0,-4487911692.0,반기보고서
조일알미늄,2020,169647428285.0,459702680.0,사업보고서
조일알미늄,2021,207610267521.0,7208887404.0,반기보고서
조일알미늄,2021,259322235591.0,11070350482.0,사업보고서
조일알미늄,2022,310459915118.0,30256805847.0,반기보고서
조일알미늄,2022,251925368206.0,-14425634811.0,사업보고서
조일알미늄,2023,224895463284.0,1043919362.0,반기보고서
조일알미늄,2023,240888392056.0,7428945902.0,사업보고서
조일알미늄,2024,257582188175.0,10650707751.0,반기보고서
조일알미늄,2024,240790190438.0,9455933572.0,사업보고서
조흥,2016,60852720017.0,5186617886.0,반기보고서
조흥,2016,68839896076.0,6340366452.0,사업보고서
조흥,2017,78846847149.0,10281583659.0,반기보고서
조흥,2017,83280427083.0,3793575254.0,사업보고서
조흥,2018,82940148384.0,6067848912.0,반기보고서
조흥,2018,85131100233.0,5301571464.0,사업보고서
조흥,2019,88869677371.0,5733932104.0,반기보고서
조흥,2019,106192935944.0,6615963119.0,사업보고서
조흥,2020,107866615590.0,4431902214.0,반기보고서
조흥,2020,114737680275.0,7355445816.0,사업보고서
조흥,2021,117340905675.0,11072556137.0,반기보고서
조흥,2021,133520339296.0,8000085288.0,사업보고서
조흥,2022,142904541053.0,7952549308.0,반기보고서
조흥,2022,181131211403.0,7023209326.0,사업보고서
조흥,2023,205633798636.0,5098784978.0,반기보고서
조흥,2023,200311810785.0,10549517459.0,사업보고서
조흥,2024,200624606606.0,12976997666.0,반기보고서
조흥,2024,227538363930.0,7857883400.0,사업보고서
종근당,2016,407634598539.0,18830521450.0,반기보고서
종근당,2016,424350931193.0,42419023270.0,사업보고서
종근당,2017,420707254809.0,33094684925.0,반기보고서
종근당,2017,463655552810.0,44670307200.0,사업보고서
종근당,2018,455878470395.0,36880287068.0,반기보고서
종근당,2018,500340418880.0,38859607180.0,사업보고서
종근당,2019,500569740578.0,34142583337.0,반기보고서
종근당,2019,578767921415.0,40433029423.0,사업보고서
종근당,2020,607388283767.0,62228594353.0,반기보고서
종근당,2020,695617240625.0,61707284497.0,사업보고서
종근당,2021,639448841178.0,53518002757.0,반기보고서
종근당,2021,704110521736.0,41240691257.0,사업보고서
종근당,2022,707397610577.0,51991700563.0,반기보고서
종근당,2022,780947118069.0,57914360968.0,사업보고서
종근당,2023,761186898565.0,76491803560.0,반기보고서
종근당,2023,908217540204.0,170107475482.0,사업보고서
종근당,2024,758304634404.0,66672080808.0,반기보고서
종근당,2024,828126161226.0,32789465307.0,사업보고서
종근당바이오,2016,56477308903.0,7928130754.0,반기보고서
종근당바이오,2016,56536093239.0,3687792805.0,사업보고서
종근당바이오,2017,60630490387.0,4231603977.0,반기보고서
종근당바이오,2017,57556581777.0,4801098666.0,사업보고서
종근당바이오,2018,61650387331.0,2448540572.0,반기보고서
종근당바이오,2018,62859631673.0,4560443650.0,사업보고서
종근당바이오,2019,64274160073.0,6527582610.0,반기보고서
종근당바이오,2019,72910028479.0,8884991069.0,사업보고서
종근당바이오,2020,65132306931.0,7325240333.0,반기보고서
종근당바이오,2020,59467652483.0,281781169.0,사업보고서
종근당바이오,2021,71015549992.0,-3608002508.0,반기보고서
종근당바이오,2021,71222868412.0,-7824267788.0,사업보고서
종근당바이오,2022,83536560691.0,-4265289797.0,반기보고서
종근당바이오,2022,72505766350.0,-10545053740.0,사업보고서
종근당바이오,2023,82676913140.0,-9472319144.0,반기보고서
종근당바이오,2023,77675865214.0,-10680201237.0,사업보고서
종근당바이오,2024,96450072994.0,8167725845.0,반기보고서
종근당바이오,2024,75305935728.0,2785818640.0,사업보고서
종근당홀딩스,2016,138345974619.0,11538790847.0,반기보고서
종근당홀딩스,2016,197329581657.0,11511687780.0,사업보고서
종근당홀딩스,2017,221275936233.0,19918100869.0,반기보고서
종근당홀딩스,2017,229459181459.0,23577766585.0,사업보고서
종근당홀딩스,2018,255730160892.0,26583772638.0,반기보고서
종근당홀딩스,2018,275384308663.0,27131728678.0,사업보고서
종근당홀딩스,2019,347851414641.0,47651762829.0,반기보고서
종근당홀딩스,2019,372792628748.0,38508147322.0,사업보고서
종근당홀딩스,2020,422136941501.0,58830856035.0,반기보고서
종근당홀딩스,2020,435981839235.0,30431324296.0,사업보고서
종근당홀딩스,2021,481160438182.0,27981424458.0,반기보고서
종근당홀딩스,2021,444814638234.0,6429305554.0,사업보고서
종근당홀딩스,2022,462103887892.0,-9492742370.0,반기보고서
종근당홀딩스,2022,446858876247.0,-23385552561.0,사업보고서
종근당홀딩스,2023,432127455687.0,11056448373.0,반기보고서
종근당홀딩스,2023,447653314262.0,5948818331.0,사업보고서
종근당홀딩스,2024,498434609832.0,21094137187.0,반기보고서
종근당홀딩스,2024,459318003236.0,14392297861.0,사업보고서
주성코퍼레이션,2016,23102451754.0,3931278319.0,반기보고서
주성코퍼레이션,2016,22872311707.0,-12817375594.0,사업보고서
주성코퍼레이션,2017,44599490739.0,-7291480979.0,반기보고서
주성코퍼레이션,2017,46056282350.0,-9303823199.0,사업보고서
주성코퍼레이션,2018,44248046181.0,-6037488132.0,반기보고서
주성코퍼레이션,2018,44854526137.0,-8660580624.0,사업보고서
주성코퍼레이션,2019,38870796171.0,-5265131202.0,반기보고서
주성코퍼레이션,2019,6911850233.0,-739957121.0,사업보고서
주성코퍼레이션,2020,8572286130.0,-2631468423.0,반기보고서
주성코퍼레이션,2020,11898902496.0,-2185373089.0,사업보고서
주성코퍼레이션,2021,21399448310.0,-278038247.0,반기보고서
주성코퍼레이션,2021,19468805375.0,-1583222838.0,사업보고서
주성코퍼레이션,2022,16398306442.0,-2463078954.0,반기보고서
주성코퍼레이션,2022,12372928898.0,-2348525365.0,사업보고서
주성코퍼레이션,2023,14153007046.0,-486133130.0,반기보고서
주성코퍼레이션,2023,9794353210.0,-849336648.0,사업보고서
주성코퍼레이션,2024,29668005765.0,1700304566.0,반기보고서
주성코퍼레이션,2024,39178339119.0,2063369645.0,사업보고서
주연테크,2016,24485718814.0,554458886.0,반기보고서
주연테크,2016,25198845976.0,-180162787.0,사업보고서
주연테크,2017,25216699113.0,-4432031658.0,반기보고서
주연테크,2017,35690135493.0,-2338063254.0,사업보고서
주연테크,2018,22575102532.0,-270027784.0,반기보고서
주연테크,2018,21734385935.0,-1233425875.0,사업보고서
주연테크,2019,30153770006.0,-1819681902.0,반기보고서
주연테크,2019,40364146824.0,-2019368379.0,사업보고서
주연테크,2020,39207700418.0,1157103650.0,반기보고서
주연테크,2020,23452944002.0,-653377475.0,사업보고서
주연테크,2021,34881451794.0,-75795016.0,반기보고서
주연테크,2021,53366830994.0,-466427560.0,사업보고서
주연테크,2022,37974874264.0,-1530098568.0,반기보고서
주연테크,2022,28692709331.0,-4764205881.0,사업보고서
주연테크,2023,21580690764.0,-1760694644.0,반기보고서
주연테크,2023,21923896257.0,-2895788764.0,사업보고서
주연테크,2024,24341724699.0,-1165135335.0,반기보고서
주연테크,2024,28726460948.0,-1737319584.0,사업보고서
지엠비코리아,2016,247354700753.0,12622371432.0,반기보고서
지엠비코리아,2016,247764369971.0,11682580267.0,사업보고서
지엠비코리아,2017,240377206011.0,10075777173.0,반기보고서
지엠비코리아,2017,226461708415.0,3434357537.0,사업보고서
지엠비코리아,2018,224231862020.0,1355937860.0,반기보고서
지엠비코리아,2018,232965006514.0,2767090238.0,사업보고서
지엠비코리아,2019,228515317690.0,2958648629.0,반기보고서
지엠비코리아,2019,249019792633.0,5551113705.0,사업보고서
지엠비코리아,2020,200949764243.0,-8329936531.0,반기보고서
지엠비코리아,2020,244820664506.0,-1325875796.0,사업보고서
지엠비코리아,2021,260526857979.0,2677731023.0,반기보고서
지엠비코리아,2021,270805322563.0,5699777103.0,사업보고서
지엠비코리아,2022,290172817943.0,6637466317.0,반기보고서
지엠비코리아,2022,320333292036.0,4485550066.0,사업보고서
지엠비코리아,2023,343464333581.0,10014160494.0,반기보고서
지엠비코리아,2023,347441459271.0,10552469472.0,사업보고서
지엠비코리아,2024,365464201124.0,11027263813.0,반기보고서
지엠비코리아,2024,361244032494.0,11657495538.0,사업보고서
지역난방공사,2016,1012144129913.0,169018309138.0,반기보고서
지역난방공사,2016,707723127898.0,-7362292918.0,사업보고서
지역난방공사,2017,986994365895.0,117261320096.0,반기보고서
지역난방공사,2017,847427995839.0,2534719608.0,사업보고서
지역난방공사,2018,1340119910820.0,69496466996.0,반기보고서
지역난방공사,2018,1147210784439.0,-54974991533.0,사업보고서
지역난방공사,2019,1324999568531.0,40192562797.0,반기보고서
지역난방공사,2019,1042906746399.0,2020496705.0,사업보고서
지역난방공사,2020,1200955582564.0,80717158268.0,반기보고서
지역난방공사,2020,897950717109.0,52135407999.0,사업보고서
지역난방공사,2021,1222130860739.0,102992203680.0,반기보고서
지역난방공사,2021,1314667148980.0,-63306046432.0,사업보고서
지역난방공사,2022,1926289514929.0,-220418388836.0,반기보고서
지역난방공사,2022,2246737621497.0,-183475304924.0,사업보고서
지역난방공사,2023,2307890268102.0,-134243788469.0,반기보고서
지역난방공사,2023,1645807337549.0,448963310500.0,사업보고서
지역난방공사,2024,1906935610354.0,185198196918.0,반기보고서
지역난방공사,2024,1663374194068.0,142743831680.0,사업보고서
진도,2016,46550490300.0,3620801384.0,반기보고서
진도,2016,76412546649.0,7316009815.0,사업보고서
진도,2017,49987633223.0,4182467114.0,반기보고서
진도,2017,78272776735.0,7276362275.0,사업보고서
진도,2018,53770491679.0,4805868380.0,반기보고서
진도,2018,66317635958.0,2508810443.0,사업보고서
진도,2019,32102723070.0,-2691327415.0,반기보고서
진도,2019,45770246270.0,-229905581.0,사업보고서
진도,2020,20448307269.0,-1283755931.0,반기보고서
진도,2020,34021050905.0,-407442110.0,사업보고서
진도,2021,20642564197.0,73934284.0,반기보고서
진도,2021,38318898793.0,3701949907.0,사업보고서
진도,2022,24813814720.0,1594739362.0,반기보고서
진도,2022,38603201553.0,4499058380.0,사업보고서
진도,2023,22133139481.0,-1011863647.0,반기보고서
진도,2023,34237479798.0,4773538759.0,사업보고서
진도,2024,19148502210.0,-898337443.0,반기보고서
진도,2024,25004507224.0,2042142860.0,사업보고서
진양산업,2016,21302589353.0,3168849462.0,반기보고서
진양산업,2016,21112703576.0,2006732585.0,사업보고서
진양산업,2017,21216337157.0,1268332000.0,반기보고서
진양산업,2017,23605610909.0,577554615.0,사업보고서
진양산업,2018,27920384535.0,744664785.0,반기보고서
진양산업,2018,31429921689.0,2275579346.0,사업보고서
진양산업,2019,29916611271.0,4073868871.0,반기보고서
진양산업,2019,31921638242.0,5068139191.0,사업보고서
진양산업,2020,28157089300.0,4099791650.0,반기보고서
진양산업,2020,36157251447.0,3790675873.0,사업보고서
진양산업,2021,38082801500.0,2706532643.0,반기보고서
진양산업,2021,38267627133.0,4139652512.0,사업보고서
진양산업,2022,41764855622.0,2523326542.0,반기보고서
진양산업,2022,41908355401.0,2761985992.0,사업보고서
진양산업,2023,43203273239.0,3724556034.0,반기보고서
진양산업,2023,43668258332.0,3845071773.0,사업보고서
진양산업,2024,42538721620.0,4291207855.0,반기보고서
진양산업,2024,45681631834.0,3904699066.0,사업보고서
진양폴리우레탄,2016,8068689573.0,-381460282.0,반기보고서
진양폴리우레탄,2016,9246880841.0,228476343.0,사업보고서
진양폴리우레탄,2017,10558023714.0,-478085679.0,반기보고서
진양폴리우레탄,2017,13088863996.0,-291269086.0,사업보고서
진양폴리우레탄,2018,15054803655.0,251067276.0,반기보고서
진양폴리우레탄,2018,15049565079.0,859524707.0,사업보고서
진양폴리우레탄,2019,16723979378.0,1731342934.0,반기보고서
진양폴리우레탄,2019,18388995735.0,1372205990.0,사업보고서
진양폴리우레탄,2020,18067292345.0,1283962520.0,반기보고서
진양폴리우레탄,2020,19048847957.0,958750260.0,사업보고서
진양폴리우레탄,2021,22961669184.0,1052506482.0,반기보고서
진양폴리우레탄,2021,30107746533.0,3662912209.0,사업보고서
진양폴리우레탄,2022,28255437646.0,2481519998.0,반기보고서
진양폴리우레탄,2022,24465052117.0,806852486.0,사업보고서
진양폴리우레탄,2023,27140510143.0,1778136496.0,반기보고서
진양폴리우레탄,2023,27371639948.0,2181868528.0,사업보고서
진양폴리우레탄,2024,29035266379.0,2770317579.0,반기보고서
진양폴리우레탄,2024,25002965662.0,1199989194.0,사업보고서
진양홀딩스,2016,123332902004.0,12459806553.0,반기보고서
진양홀딩스,2016,136372208541.0,9945462146.0,사업보고서
진양홀딩스,2017,134806490256.0,10618834231.0,반기보고서
진양홀딩스,2017,130418775988.0,5070633645.0,사업보고서
진양홀딩스,2018,125175025700.0,4718936239.0,반기보고서
진양홀딩스,2018,116652123851.0,4583723400.0,사업보고서
진양홀딩스,2019,113191120300.0,6964156763.0,반기보고서
진양홀딩스,2019,112093441098.0,5909352139.0,사업보고서
진양홀딩스,2020,101490929941.0,6881106780.0,반기보고서
진양홀딩스,2020,110048990563.0,4699034973.0,사업보고서
진양홀딩스,2021,112876720578.0,3596233859.0,반기보고서
진양홀딩스,2021,111914707199.0,3261735507.0,사업보고서
진양홀딩스,2022,116997715803.0,3207448833.0,반기보고서
진양홀딩스,2022,117559886999.0,2024089366.0,사업보고서
진양홀딩스,2023,131282800461.0,3958670605.0,반기보고서
진양홀딩스,2023,139821455656.0,-443403363.0,사업보고서
진양홀딩스,2024,137109759567.0,5444502619.0,반기보고서
진양홀딩스,2024,149736407125.0,-530155353.0,사업보고서
진양화학,2016,28560337785.0,985323081.0,반기보고서
진양화학,2016,29049878382.0,300958995.0,사업보고서
진양화학,2017,24458156959.0,-442628231.0,반기보고서
진양화학,2017,25134255623.0,-228803705.0,사업보고서
진양화학,2018,25529103586.0,-211993736.0,반기보고서
진양화학,2018,24201490008.0,-375828050.0,사업보고서
진양화학,2019,23068710987.0,-1275460901.0,반기보고서
진양화학,2019,21462878075.0,-1470031700.0,사업보고서
진양화학,2020,21031184359.0,173142839.0,반기보고서
진양화학,2020,22257085899.0,23061686.0,사업보고서
진양화학,2021,20088949816.0,-854535816.0,반기보고서
진양화학,2021,14696290986.0,-3001792114.0,사업보고서
진양화학,2022,14242897361.0,-1023170295.0,반기보고서
진양화학,2022,14847116512.0,-32458711.0,사업보고서
진양화학,2023,14957014552.0,-307063489.0,반기보고서
진양화학,2023,13324392973.0,-1840152133.0,사업보고서
진양화학,2024,12993975850.0,-1372229577.0,반기보고서
진양화학,2024,11533459406.0,-2767302859.0,사업보고서
진원생명과학,2016,15138030549.0,-6281479433.0,반기보고서
진원생명과학,2016,16233428603.0,-7712914222.0,사업보고서
진원생명과학,2017,13215127731.0,-11937659099.0,반기보고서
진원생명과학,2017,13956257934.0,-12923996558.0,사업보고서
진원생명과학,2018,15845378924.0,-6810220178.0,반기보고서
진원생명과학,2018,18447188715.0,-4448829575.0,사업보고서
진원생명과학,2019,17409119260.0,-5885325794.0,반기보고서
진원생명과학,2019,23832132197.0,-2323670482.0,사업보고서
진원생명과학,2020,18706747120.0,-7262625069.0,반기보고서
진원생명과학,2020,22795981853.0,-11196476083.0,사업보고서
진원생명과학,2021,21984328940.0,-9365240814.0,반기보고서
진원생명과학,2021,16716026373.0,-18151002118.0,사업보고서
진원생명과학,2022,26324911228.0,-16172246575.0,반기보고서
진원생명과학,2022,22393388951.0,-23911642342.0,사업보고서
진원생명과학,2023,15722370453.0,-25265142172.0,반기보고서
진원생명과학,2023,24480540648.0,-23102888917.0,사업보고서
진원생명과학,2024,16321873981.0,-22793268703.0,반기보고서
진원생명과학,2024,19398224868.0,-20245844753.0,사업보고서
진흥기업,2016,302632429086.0,19769138753.0,반기보고서
진흥기업,2016,343946168905.0,39752886956.0,사업보고서
진흥기업,2017,263176761692.0,13832693520.0,반기보고서
진흥기업,2017,310133113344.0,27777903462.0,사업보고서
진흥기업,2018,335480532454.0,27222187333.0,반기보고서
진흥기업,2018,335674857242.0,7829188738.0,사업보고서
진흥기업,2019,296862406498.0,14747482255.0,반기보고서
진흥기업,2019,249671740802.0,13292321481.0,사업보고서
진흥기업,2020,176443710456.0,6915204840.0,반기보고서
진흥기업,2020,200803541283.0,7765511437.0,사업보고서
진흥기업,2021,185924886717.0,25658472164.0,반기보고서
진흥기업,2021,258319897166.0,17690265893.0,사업보고서
진흥기업,2022,282363063306.0,25139792492.0,반기보고서
진흥기업,2022,346572985560.0,25542740255.0,사업보고서
진흥기업,2023,324988485294.0,25597039680.0,반기보고서
진흥기업,2023,434451281834.0,26128994355.0,사업보고서
진흥기업,2024,360122572395.0,-8732163892.0,반기보고서
진흥기업,2024,366068500609.0,3985523729.0,사업보고서
참엔지니어링,2016,94483324881.0,24243298132.0,반기보고서
참엔지니어링,2016,90349713177.0,3211415859.0,사업보고서
참엔지니어링,2017,141052663708.0,14262460931.0,반기보고서
참엔지니어링,2017,135284612688.0,15483592555.0,사업보고서
참엔지니어링,2018,112375269722.0,9976644508.0,반기보고서
