기업명,연도,보고서유형,매출액,영업이익,매출액증감율,영업이익증감율
한샘,2023,사업보고서,982899130585.0,16457274450.0,-0.11673950477661144,-213.41502110191487
한샘,2024,반기보고서,963895091883.0,20084887437.0,-1.9334678514456731,22.04261099261184
한샘,2024,사업보고서,944495668314.0,11144428319.0,-2.0126073607349326,-44.51336431953338
한섬,2016,반기보고서,318869787272.0,32066092984.0,,
한섬,2016,사업보고서,393128421254.0,39962298166.0,23.288074614186147,24.624781029419346
한섬,2017,반기보고서,545087123846.0,39288520751.0,38.65370560268386,-1.6860327006249385
한섬,2017,사업보고서,683588662001.0,15707925928.0,25.409064367135915,-60.019044678335995
한섬,2018,반기보고서,622781903679.0,43130929203.0,-8.895226281841264,174.5806760274914
한섬,2018,사업보고서,676427498470.0,48851794606.0,8.61386537953269,13.26395120326339
한섬,2019,반기보고서,596310788669.0,48821265149.0,-11.844094153802832,-0.06249403373248925
한섬,2019,사업보고서,663490896530.0,57728533715.0,11.265955461069197,18.244649209346527
한섬,2020,반기보고서,548140242411.0,43402765857.0,-17.385416246443462,-24.815748705354068
한섬,2020,사업보고서,647759397902.0,58650208686.0,18.17402697032865,35.1301179266687
한섬,2021,반기보고서,646013572566.0,68679447522.0,-0.2695175618685701,17.100090623196728
한섬,2021,사업보고서,741388088105.0,83513406470.0,14.763546710043162,21.598832668606217
한섬,2022,반기보고서,748909103947.0,86532374910.0,1.014450591082983,3.6149506619449006
한섬,2022,사업보고서,793312579481.0,81783285972.0,5.929087428631715,-5.488222116796632
한섬,2023,반기보고서,751555737014.0,60099330917.0,-5.263605235444283,-26.513920047702534
한섬,2023,사업보고서,777084992228.0,40383523358.0,3.396854545403389,-32.80536947445963
한섬,2024,반기보고서,735315846364.0,36539646023.0,-5.375106491793469,-9.518429833187216
한섬,2024,사업보고서,749948048308.0,26932015021.0,1.9899206601290471,-26.29371668229201
한성기업,2016,반기보고서,138806190367.0,2701610465.0,,
한성기업,2016,사업보고서,181876586398.0,5163136843.0,31.029160815611306,91.11329741610251
한성기업,2017,반기보고서,148423940841.0,3171693785.0,-18.393046746432592,-38.57041017031978
한성기업,2017,사업보고서,174373422618.0,3541162897.0,17.48335317736815,11.648952800782437
한성기업,2018,반기보고서,148917127354.0,3084071258.0,-14.598724324960418,-12.907952904037218
한성기업,2018,사업보고서,137951337399.0,-2316633429.0,-7.363686199057917,-175.11607985680337
한성기업,2019,반기보고서,137396994996.0,2564670906.0,-0.4018390930105027,-210.70680729609728
한성기업,2019,사업보고서,132697567901.0,-10819242638.0,-3.4203274206519674,-521.8569568785057
한성기업,2020,반기보고서,129919765696.0,4941110394.0,-2.0933331702600606,-145.6696513732443
한성기업,2020,사업보고서,136228215780.0,1422859673.0,4.855650755067692,-71.20364534401456
한성기업,2021,반기보고서,118909430250.0,2699095459.0,-12.713067869852123,89.69512666763168
한성기업,2021,사업보고서,132619843149.0,-8489658069.0,11.530130848474064,-414.5371550565822
한성기업,2022,반기보고서,137189895278.0,4246753927.0,3.4459791389328447,-150.02267338076936
한성기업,2022,사업보고서,154961086041.0,2817531841.0,12.953716982572708,-33.6544596312326
한성기업,2023,반기보고서,148837531382.0,4764545393.0,-3.951672523371328,69.10351548357177
한성기업,2023,사업보고서,171762939805.0,3304689075.0,15.402975452583014,-30.639991805824735
한성기업,2024,반기보고서,171020932721.0,5292349181.0,-0.43199486736917175,60.146660121118956
한성기업,2024,사업보고서,161465696191.0,5711838127.0,-5.587173673990081,7.926327830106189
한세실업,2016,반기보고서,689414856370.0,40182484197.0,,
한세실업,2016,사업보고서,858240048986.0,41429280381.0,24.4881860401038,3.1028350011597468
한세실업,2017,반기보고서,787465336175.0,17042503594.0,-8.246493844539119,-58.86362631146277
한세실업,2017,사업보고서,923868115511.0,39498321890.0,17.32175031329721,131.7636119138377
한세실업,2018,반기보고서,757112437256.0,-2758151845.0,-18.049727602382497,-106.98295956137392
한세실업,2018,사업보고서,955573669859.0,41387168599.0,26.212914071558824,-1600.5398877522641
한세실업,2019,반기보고서,852418240504.0,24237698140.0,-10.795130988720224,-41.4366844592852
한세실업,2019,사업보고서,1070000474713.0,34762163542.0,25.525290739948563,43.42188495462466
한세실업,2020,반기보고서,847698633895.0,3728618991.0,-20.77586375628728,-89.27391562813676
한세실업,2020,사업보고서,850563575550.0,61135641302.0,0.3379670015316865,1539.6322995073217
한세실업,2021,반기보고서,786905554438.0,60296310419.0,-7.484216693718257,-1.3728994496906373
한세실업,2021,사업보고서,885091497334.0,46397852570.0,12.477474881483511,-23.050262532515507
한세실업,2022,반기보고서,1191877622355.0,104594384752.0,34.66151532864975,125.42936571083638
한세실업,2022,사업보고서,1012883554955.0,74991494215.0,-15.017822639066775,-28.302561946504447
한세실업,2023,반기보고서,841020010459.0,80237776487.0,-16.967749516244783,6.99583643040763
한세실업,2023,사업보고서,867736417237.0,87987328982.0,3.1766671952810133,9.658234355803181
한세실업,2024,반기보고서,859733646678.0,80639336278.0,-0.9222582341861362,-8.351194187862227
한세실업,2024,사업보고서,938062099855.0,61558371607.0,9.110781400688476,-23.662105309522076
한세엠케이,2016,반기보고서,151335392329.0,4921212902.0,,
한세엠케이,2016,사업보고서,167145992845.0,5338608427.0,10.447391236564203,8.481557967759713
한세엠케이,2017,반기보고서,156643806736.0,8727613975.0,-6.283241333065654,63.48106616810688
한세엠케이,2017,사업보고서,172254196133.0,805043779.0,9.96553245370818,-90.7759007065846
한세엠케이,2018,반기보고서,153338489845.0,2201234993.0,-10.98127460035569,173.4304705433914
한세엠케이,2018,사업보고서,169651997250.0,203490017.0,10.638886180169294,-90.75564318906864
한세엠케이,2019,반기보고서,151688862868.0,-3077789069.0,-10.588224526192544,-1612.5012589683945
한세엠케이,2019,사업보고서,155797174981.0,-20806543453.0,2.708380849670594,576.0223974594927
한세엠케이,2020,반기보고서,108240045681.0,-7874776537.0,-30.525026725163507,-62.15240385896692
한세엠케이,2020,사업보고서,111974326581.0,-10987100439.0,3.449999375467281,39.52269486475715
한세엠케이,2021,반기보고서,103057918965.0,-519822487.0,-7.962903540705867,-95.26879280037498
한세엠케이,2021,사업보고서,104607336626.0,-11567620579.0,1.5034435747981727,2125.302072974769
한세엠케이,2022,반기보고서,96839163313.0,-4648816805.0,-7.426031063933265,-59.811814597035465
한세엠케이,2022,사업보고서,174640584986.0,-16481992583.0,80.34086521538099,254.54166671555902
한세엠케이,2023,반기보고서,165807003533.0,-3541943745.0,-5.058149257635698,-78.51022121771088
한세엠케이,2023,사업보고서,150958791197.0,-677131358.0,-8.955117708911983,-80.88249258741403
한세엠케이,2024,반기보고서,132397436655.0,-4540288841.0,-12.29564333075348,570.5181775084768
한세엠케이,2024,사업보고서,123876876782.0,-17075260000.0,-6.435592779037553,276.08312153636393
한세예스24홀딩스,2016,반기보고서,1019754681871.0,40447483477.0,,
한세예스24홀딩스,2016,사업보고서,1220232335988.0,45638956375.0,19.659400214684243,12.835094922412345
한세예스24홀딩스,2017,반기보고서,1149742079825.0,29934906708.0,-5.7767897214365584,-34.40930931453622
한세예스24홀딩스,2017,사업보고서,1312554737153.0,48506154362.0,14.16079833772644,62.03876910375305
한세예스24홀딩스,2018,반기보고서,1164679457511.0,4579139364.0,-11.26621812075809,-90.55967345952429
한세예스24홀딩스,2018,사업보고서,1356819971396.0,51901734939.0,16.497287098685288,1033.4386401741322
한세예스24홀딩스,2019,반기보고서,1278713912995.0,48927164039.0,-5.756552825548295,-5.731158897666922
한세예스24홀딩스,2019,사업보고서,1492259629741.0,48751940693.0,16.70003857593399,-0.35813100849321433
한세예스24홀딩스,2020,반기보고서,1283615900284.0,22968810814.0,-13.981731147763657,-52.88636618870446
한세예스24홀딩스,2020,사업보고서,1514331174169.0,58682219586.0,17.973856029202683,155.48653807637217
한세예스24홀딩스,2021,반기보고서,1340293094175.0,78313739554.0,-11.492735734606047,33.45394926521074
한세예스24홀딩스,2021,사업보고서,1458602642169.0,56368234950.0,8.827140012000429,-28.022547166028033
한세예스24홀딩스,2022,반기보고서,1750966765679.0,122599247311.0,20.044124085449546,117.49704850568503
한세예스24홀딩스,2022,사업보고서,1571146768060.0,70269608591.0,-10.26975503725614,-42.68349102279098
한세예스24홀딩스,2023,반기보고서,1383916416832.0,85918096513.0,-11.916795746535241,22.26921173430903
한세예스24홀딩스,2023,사업보고서,1396835211319.0,103826903586.0,0.9334952840991025,20.84404543376991
한세예스24홀딩스,2024,반기보고서,1362000663700.0,84782641012.0,-2.493819409528381,-18.342319684247933
한세예스24홀딩스,2024,사업보고서,1468853998188.0,67471991025.0,7.845321763480135,-20.41768194570617
한솔로지스틱스,2016,반기보고서,188953782701.0,2458075913.0,,
한솔로지스틱스,2016,사업보고서,195753318473.0,2599213934.0,3.598517941691365,5.741808877975039
한솔로지스틱스,2017,반기보고서,184116659217.0,3134469675.0,-5.944552739526114,20.592985209812284
한솔로지스틱스,2017,사업보고서,171150009452.0,-832736528.0,-7.042627114864983,-126.56706283176915
한솔로지스틱스,2018,반기보고서,200944387557.0,1209950070.0,17.408341489666117,-245.29806599284908
한솔로지스틱스,2018,사업보고서,233217465021.0,2693323439.0,16.060701100619394,122.59789934968144
한솔로지스틱스,2019,반기보고서,219986687358.0,4800846901.0,-5.673150448577528,78.24992095203015
한솔로지스틱스,2019,사업보고서,240743515907.0,4718663373.0,9.435493028367183,-1.711854797595846
한솔로지스틱스,2020,반기보고서,240145498433.0,6634694596.0,-0.24840439492086508,40.605380624594936
한솔로지스틱스,2020,사업보고서,269467834930.0,6441939240.0,12.2102378301215,-2.905263433168582
한솔로지스틱스,2021,반기보고서,328125865313.0,20526371817.0,21.768100967686056,218.63653245198878
한솔로지스틱스,2021,사업보고서,418918248369.0,9778442498.0,27.66998662826929,-52.36156401541228
한솔로지스틱스,2022,반기보고서,533739914773.0,23363438446.0,27.409086820887417,138.9280138506573
한솔로지스틱스,2022,사업보고서,481631974794.0,12986148381.0,-9.762796174080695,-44.416792883397996
한솔로지스틱스,2023,반기보고서,364804797494.0,17674586032.0,-24.256524361774037,36.10337348262277
한솔로지스틱스,2023,사업보고서,361732026808.0,8582896862.0,-0.8423054485873471,-51.43933302618468
한솔로지스틱스,2024,반기보고서,340335027601.0,13445345328.0,-5.915151996855697,56.65276589222516
한솔로지스틱스,2024,사업보고서,346695935082.0,3332468062.0,1.8690134617754843,-75.2147082822773
한솔케미칼,2016,반기보고서,207750025290.0,41107182293.0,,
한솔케미칼,2016,사업보고서,252650844479.0,41040624022.0,21.6129067259186,-0.1619139704725857
한솔케미칼,2017,반기보고서,256697749078.0,41780517246.0,1.6017775865128263,1.8028313205066693
한솔케미칼,2017,사업보고서,264876643410.0,37371296433.0,3.1861963579255095,-10.55329398398516
한솔케미칼,2018,반기보고서,278357183383.0,47532243545.0,5.089365298296084,27.189174799479453
한솔케미칼,2018,사업보고서,303590302319.0,46053672590.0,9.065014464268737,-3.1106693998153037
한솔케미칼,2019,반기보고서,290110573253.0,59333841172.0,-4.440105287630717,28.83628565354336
한솔케미칼,2019,사업보고서,297450547206.0,52081915267.0,2.530060821533363,-12.222242419764706
한솔케미칼,2020,반기보고서,295358155081.0,73846408534.0,-0.7034420157078781,41.788964855504
한솔케미칼,2020,사업보고서,323919523648.0,78087420298.0,9.67007955448775,5.743016956670783
한솔케미칼,2021,반기보고서,364378030591.0,106160495175.0,12.49029588811258,35.95082891695811
한솔케미칼,2021,사업보고서,404310149964.0,91524087986.0,10.958981063768421,-13.787056253715333
한솔케미칼,2022,반기보고서,452913311249.0,114556650218.0,12.021256772635477,25.16557415521385
한솔케미칼,2022,사업보고서,432557480612.0,71433458246.0,-4.494420925908466,-37.643551805972905
한솔케미칼,2023,반기보고서,391905097503.0,67539031122.0,-9.398145895311611,-5.4518249845730695
한솔케미칼,2023,사업보고서,379749544056.0,56605320351.0,-3.1016573972751016,-16.18872907911538
한솔케미칼,2024,반기보고서,396948885151.0,69307963702.0,4.529127516862453,22.440723367049355
한솔케미칼,2024,사업보고서,379408090642.0,59517412418.0,-4.41890509462634,-14.126156304484642
한솔테크닉스,2016,반기보고서,382588443275.0,11061903328.0,,
한솔테크닉스,2016,사업보고서,425050062691.0,12178844479.0,11.098510726702504,10.097187779365125
한솔테크닉스,2017,반기보고서,432286521760.0,13085543006.0,1.7024957067847117,7.4448649751905585
한솔테크닉스,2017,사업보고서,502968782629.0,17370573774.0,16.350789883808105,32.74629693269299
한솔테크닉스,2018,반기보고서,393593454126.0,7509823159.0,-21.74594771693365,-56.766982733520386
한솔테크닉스,2018,사업보고서,448305707735.0,8049661954.0,13.900702116729086,7.188435513997966
한솔테크닉스,2019,반기보고서,472529522817.0,15041362786.0,5.403414380866872,86.85707389893209
한솔테크닉스,2019,사업보고서,499713829155.0,10425020581.0,5.752932891037132,-30.690983727197498
한솔테크닉스,2020,반기보고서,526739671968.0,22219159844.0,5.408263937521967,113.13300699372499
한솔테크닉스,2020,사업보고서,668152475216.0,10241027811.0,26.846810820163736,-53.90902319033697
한솔테크닉스,2021,반기보고서,657076159776.0,6370739232.0,-1.6577526613845521,-37.79199363996337
한솔테크닉스,2021,사업보고서,833544827993.0,-10626609424.0,26.856653614880642,-266.8033965449867
한솔테크닉스,2022,반기보고서,808695333459.0,25075442870.0,-2.981182739005452,-335.9684248238914
한솔테크닉스,2022,사업보고서,838696314843.0,30029516967.0,3.7098002353590953,19.756676373309453
한솔테크닉스,2023,반기보고서,790415910800.0,34464735158.0,-5.756601428735008,14.76952891341524
한솔테크닉스,2023,사업보고서,512263191912.0,14472682918.0,-35.19067810850044,-58.00727076052815
한솔테크닉스,2024,반기보고서,550560829434.0,22470784459.0,7.4761642309406895,55.26343378291375
한솔테크닉스,2024,사업보고서,648922311366.0,10883799659.0,17.86568834421435,-51.564665315274205
한솔홀딩스,2016,반기보고서,467886767000.0,42758561000.0,,
한솔홀딩스,2016,사업보고서,326750408000.0,19587131000.0,-30.16464002710297,-54.19132322998428
한솔홀딩스,2017,반기보고서,384060855000.0,17131195000.0,17.53951811438901,-12.538518275085819
한솔홀딩스,2017,사업보고서,499619758000.0,-17481385000.0,30.088695969809265,-202.04416562884256
한솔홀딩스,2018,반기보고서,324327536000.0,11050102000.0,-35.08512607701956,-163.21067810130606
한솔홀딩스,2018,사업보고서,374396118000.0,27066237000.0,15.437659909333137,144.9410602725658
한솔홀딩스,2019,반기보고서,263561846000.0,9857203000.0,-29.60347788648813,-63.58118418899531
한솔홀딩스,2019,사업보고서,278054129000.0,1942794000.0,5.498627066073896,-80.2906159079812
한솔홀딩스,2020,반기보고서,253916816000.0,5983608000.0,-8.68079646463369,207.9898331989907
한솔홀딩스,2020,사업보고서,105565066000.0,6473022000.0,-58.42533485454543,8.179245699250352
한솔홀딩스,2021,반기보고서,190997118000.0,10732295000.0,80.92833665258165,65.80037886477136
한솔홀딩스,2021,사업보고서,222647019000.0,7645972000.0,16.570878833889,-28.757344072260405
한솔홀딩스,2022,반기보고서,231527122000.0,12684982000.0,3.988422140069165,65.90411264911774
한솔홀딩스,2022,사업보고서,235683958000.0,6412988000.0,1.7953991584623075,-49.44424832451477
한솔홀딩스,2023,반기보고서,209028321000.0,3459589000.0,-11.309907227542402,-46.05339975686841
한솔홀딩스,2023,사업보고서,234106904000.0,538981000.0,11.997696235621584,-84.42066384186099
한솔홀딩스,2024,반기보고서,208578084000.0,-785012000.0,-10.904770241205702,-245.64743469621376
한솔홀딩스,2024,사업보고서,583061854000.0,8264504000.0,179.54128392511265,-1152.786963766159
한솔홈데코,2016,반기보고서,112846278966.0,6445794075.0,,
한솔홈데코,2016,사업보고서,122517005155.0,6645964590.0,8.569822840072325,3.1054438393612505
한솔홈데코,2017,반기보고서,122506248614.0,6547759558.0,-0.008779631028681751,-1.4776640872833782
한솔홈데코,2017,사업보고서,131823864666.0,2967724648.0,7.605829218849482,-54.675723478971406
한솔홈데코,2018,반기보고서,136310948552.0,5819993534.0,3.4038479279672553,96.10962014020379
한솔홈데코,2018,사업보고서,160573901681.0,3359977824.0,17.799709698112878,-42.26835812838551
한솔홈데코,2019,반기보고서,138710515655.0,1608260207.0,-13.615778029380099,-52.134796976564814
한솔홈데코,2019,사업보고서,125175850961.0,-3273864224.0,-9.75749000001077,-303.5655803551197
한솔홈데코,2020,반기보고서,133407702401.0,2978851492.0,6.5762296615540725,-190.98885256641603
한솔홈데코,2020,사업보고서,119805699441.0,-94447988.0,-10.1958153204039,-103.1706175434945
한솔홈데코,2021,반기보고서,123274840690.0,6053882264.0,2.895639577404602,-6509.752491498284
한솔홈데코,2021,사업보고서,139974847376.0,2565219156.0,13.54697081133985,-57.62687405973642
한솔홈데코,2022,반기보고서,145337363551.0,5361191096.0,3.831056990257132,108.99544132361063
한솔홈데코,2022,사업보고서,138076835900.0,-2646478059.0,-4.995637373353222,-149.36362109857538
한솔홈데코,2023,반기보고서,137294288541.0,-3867151107.0,-0.5667477487438571,46.12443484459661
한솔홈데코,2023,사업보고서,162709033408.0,1754823880.0,18.511145028010713,-145.37769100420104
한솔홈데코,2024,반기보고서,174135699021.0,6444837574.0,7.022760429254802,267.26406834627755
한솔홈데코,2024,사업보고서,153123361372.0,4975461895.0,-12.066645591416613,-22.799266267435648
한신공영,2016,반기보고서,815099302615.0,28449871169.0,,
한신공영,2016,사업보고서,957155703629.0,41239572737.0,17.428109747886538,44.95521787084969
한신공영,2017,반기보고서,943351403025.0,45288111492.0,-1.4422210045514852,9.817120998849886
한신공영,2017,사업보고서,1040954254591.0,88032446389.0,10.346393852070564,94.38312503834622
한신공영,2018,반기보고서,1260425962405.0,143922053854.0,21.08370342366604,63.4875091600131
한신공영,2018,사업보고서,881756422806.0,70544951976.0,-30.042981570806926,-50.98391797023445
한신공영,2019,반기보고서,784977358827.0,39535750460.0,-10.97571409471807,-43.95665550463426
한신공영,2019,사업보고서,838310322411.0,85004745396.0,6.794204060063085,115.00728936966283
한신공영,2020,반기보고서,791150989783.0,54756100690.0,-5.625522120778456,-35.584654203815056
한신공영,2020,사업보고서,765719971987.0,65186131983.0,-3.2144329115957144,19.048162965528363
한신공영,2021,반기보고서,597300598201.0,16353429030.0,-21.994904135641292,-74.91271757884816
한신공영,2021,사업보고서,713844164026.0,28294377687.0,19.511710883266428,73.0180112996155
한신공영,2022,반기보고서,631922602522.0,21318585389.0,-11.476112803384382,-24.65434078518385
한신공영,2022,사업보고서,589630929015.0,18123517362.0,-6.692540089278993,-14.987242205332238
한신공영,2023,반기보고서,661367513991.0,9136753982.0,12.166353806412188,-49.58619897284815
한신공영,2023,사업보고서,647641009023.0,5618520004.0,-2.0754731185945117,-38.506388427784636
한신공영,2024,반기보고서,639432521447.0,14315440814.0,-1.2674440718914524,154.7902437618517
한신공영,2024,사업보고서,851015047774.0,22939408671.0,33.08910936344004,60.242419140639115
한신기계공업,2016,반기보고서,27905612935.0,3623135603.0,,
한신기계공업,2016,사업보고서,34821349124.0,5060723074.0,24.782599131969217,39.677992449679785
한신기계공업,2017,반기보고서,26984818395.0,2738355796.0,-22.504960106783482,-45.89002883661838
한신기계공업,2017,사업보고서,29171341684.0,3466820437.0,8.102790454224957,26.602264105493177
한신기계공업,2018,반기보고서,24261451258.0,1400141360.0,-16.831212219124613,-59.61309835788302
한신기계공업,2018,사업보고서,29030925975.0,3408378839.0,19.65865383022917,143.43105177608638
한신기계공업,2019,반기보고서,22388262541.0,805460982.0,-22.881335027757412,-76.36820846369538
한신기계공업,2019,사업보고서,30366682795.0,1364129649.0,35.63662092754623,69.3601154475289
한신기계공업,2020,반기보고서,23074172962.0,1666781281.0,-24.01483850649878,22.186427237459743
한신기계공업,2020,사업보고서,28562220272.0,2208323864.0,23.784372766200814,32.49032066613424
한신기계공업,2021,반기보고서,23927367290.0,2026974037.0,-16.227215314012618,-8.212102851232874
한신기계공업,2021,사업보고서,30437881296.0,3133663750.0,27.209487475544158,54.59811979821624
한신기계공업,2022,반기보고서,23712971203.0,89346613.0,-22.09388369578718,-97.14881301479778
한신기계공업,2022,사업보고서,32326984168.0,-9172849203.0,36.326164660083656,-10366.58862043265
한신기계공업,2023,반기보고서,23889523329.0,-1234638681.0,-26.10036493089299,-86.5402924034093
한신기계공업,2023,사업보고서,37365308892.0,1178057399.0,56.40876704576796,-195.41717889851208
한신기계공업,2024,반기보고서,20593028160.0,-686603517.0,-44.88730651331772,-158.2826878879439
한신기계공업,2024,사업보고서,42492229102.0,119204160.0,106.34279121968626,-117.36142577900601
한양증권,2023,사업보고서,0.0,0.0,,
한양증권,2024,반기보고서,398431322616.0,0.0,,
한양증권,2024,사업보고서,434877539779.0,0.0,9.147427698129578,
한온시스템,2016,반기보고서,2918938826281.0,199834646481.0,,
한온시스템,2016,사업보고서,2784775750638.0,222713501803.0,-4.596296244205168,11.44889323492525
한온시스템,2017,반기보고서,2822278680475.0,229867109538.0,1.346712740816131,3.2120224760004374
한온시스템,2017,사업보고서,2763394623915.0,238569577863.0,-2.0864012107439933,3.7858692974783197
한온시스템,2018,반기보고서,2905294733248.0,196033937830.0,5.1349925958806795,-17.82944850471519
한온시스템,2018,사업보고서,3032290362222.0,237742069390.0,4.3711788522063,21.275974977439446
한온시스템,2019,반기보고서,3333151166216.0,205747409233.0,9.921899556265958,-13.457719216078202
한온시스템,2019,사업보고서,3821001422365.0,278063027466.0,14.63630756065702,35.14776613838462
한온시스템,2020,반기보고서,2870238045597.0,1916067009.0,-24.882570605784473,-99.31092348865607
한온시스템,2020,사업보고서,4002594531074.0,313884200508.0,39.451657579902005,16281.69223903171
한온시스템,2021,반기보고서,3721093023991.0,194460521925.0,-7.032975858473126,-38.04704995973706
한온시스템,2021,사업보고서,3630330801673.0,131310777378.0,-2.4391280124637786,-32.47432636808192
한온시스템,2022,반기보고서,4086917315237.0,90530644065.0,12.57699472878854,-31.056196701667204
한온시스템,2022,사업보고서,4540810258911.0,166059379388.0,11.10599771573012,83.4289163664529
한온시스템,2023,반기보고서,4769454666139.0,203698390341.0,5.035321763980392,22.66599519504161
한온시스템,2023,사업보고서,4789873582261.0,73580211268.0,0.42811846534500464,-63.877863175637515
한온시스템,2024,반기보고서,4964542146849.0,136901448510.0,3.646621598425357,86.05742787468508
한온시스템,2024,사업보고서,5034181121320.0,-41364094716.0,1.4027270272083383,-130.21450478880692
한올바이오파마,2016,반기보고서,42382320372.0,2441739470.0,,
한올바이오파마,2016,사업보고서,40499203699.0,-2156338889.0,-4.443165585252115,-188.31158751756593
한올바이오파마,2017,반기보고서,39723668941.0,-595559591.0,-1.9149382880808328,-72.38098361820158
한올바이오파마,2017,사업보고서,44507087142.0,4135572890.0,12.041733124159862,-794.4011904931274
한올바이오파마,2018,반기보고서,44624088459.0,1882316046.0,0.26288244078231165,-54.484757104595495
한올바이오파마,2018,사업보고서,47215262481.0,3591512331.0,5.806671041316027,90.80283242721717
한올바이오파마,2019,반기보고서,54315717239.0,9557380635.0,15.038473546254899,166.11019966452122
한올바이오파마,2019,사업보고서,54136325158.0,7532224124.0,-0.33027655735565276,-21.1894512559612
한올바이오파마,2020,반기보고서,44697685159.0,4458545159.0,-17.43494773879236,-40.80705664620768
한올바이오파마,2020,사업보고서,43904584931.0,1476643034.0,-1.7743653282686993,-66.88060832984377
한올바이오파마,2021,반기보고서,51235698356.0,6967571584.0,16.697831072817344,371.85212834586804
한올바이오파마,2021,사업보고서,50358745335.0,3131547253.0,-1.7116054804341387,-55.05539892562946
한올바이오파마,2022,반기보고서,50236971227.0,89629900.0,-0.24181322864564175,-97.1378397718848
한올바이오파마,2022,사업보고서,59758447754.0,1416157696.0,18.953126142848866,1480.0058864285245
한올바이오파마,2023,반기보고서,70222423189.0,6383716612.0,17.510453882730882,350.77724253669555
한올바이오파마,2023,사업보고서,64687414433.0,-4172357009.0,-7.882110164587758,-165.3593707646244
한올바이오파마,2024,반기보고서,65686709552.0,-2938423409.0,1.5448060921263442,-29.574017691639003
한올바이오파마,2024,사업보고서,73256989205.0,3168898299.0,11.52482702304808,-207.84348808596084
한익스프레스,2016,반기보고서,224248517298.0,4947083045.0,,
한익스프레스,2016,사업보고서,243673744113.0,3975612765.0,8.662365775728253,-19.63723412692378
한익스프레스,2017,반기보고서,254225129383.0,5103498363.0,4.330128101576244,28.37010706700455
한익스프레스,2017,사업보고서,273647616765.0,5034820977.0,7.639877076329174,-1.3456923293618779
한익스프레스,2018,반기보고서,275374494226.0,3424627264.0,0.6310588345021065,-31.98115127341498
한익스프레스,2018,사업보고서,290452306186.0,5505004493.0,5.475384349730527,60.7475520290666
한익스프레스,2019,반기보고서,277475912589.0,6309044587.0,-4.467650392381519,14.605621031234278
한익스프레스,2019,사업보고서,299879446417.0,5629241567.0,8.074046362786211,-10.7750549330521
한익스프레스,2020,반기보고서,303457034998.0,6658793102.0,1.193008932004347,18.289347201503745
한익스프레스,2020,사업보고서,311801804124.0,4001012542.0,2.749901357882508,-39.91384803954523
한익스프레스,2021,반기보고서,382970157125.0,9689083226.0,22.82486889418291,142.1657798942236
한익스프레스,2021,사업보고서,393281407004.0,-3975621370.0,2.692442136068176,-141.03196636118975
한익스프레스,2022,반기보고서,434369035418.0,9901296615.0,10.447386447023698,-349.0502916025929
한익스프레스,2022,사업보고서,423762725490.0,9961999721.0,-2.4417739440826822,0.6130823907248435
한익스프레스,2023,반기보고서,346665946817.0,8247349295.0,-18.19338371109739,-17.211909998205467
한익스프레스,2023,사업보고서,321744693846.0,477635906.0,-7.18883789994971,-94.20861310809802
한익스프레스,2024,반기보고서,360589535883.0,3332115530.0,12.073188083590496,597.6266834512228
한익스프레스,2024,사업보고서,351710850191.0,38519945.0,-2.4622693695917053,-98.84397930824446
한일철강,2016,반기보고서,119664311278.0,8786269733.0,,
한일철강,2016,사업보고서,139988689363.0,4575146890.0,16.984494263943997,-47.9284493985384
한일철강,2017,반기보고서,69851254369.0,2866195252.0,-50.10221562409871,-37.352934869376405
한일철강,2017,사업보고서,85905785425.0,1625325032.0,22.983883684020146,-43.29328991575623
한일철강,2018,반기보고서,88494131433.0,1157424143.0,3.013005463130017,-28.78814266610028
한일철강,2018,사업보고서,80106606572.0,-3220352722.0,-9.478057725613475,-378.23445203527257
한일철강,2019,반기보고서,89581073067.0,-3900378840.0,11.827322240250345,21.11651041683626
한일철강,2019,사업보고서,83434391781.0,-3414351575.0,-6.861584791915518,-12.461027119099025
한일철강,2020,반기보고서,79431574708.0,-3322517281.0,-4.797562477001884,-2.689655472869691
한일철강,2020,사업보고서,77688104168.0,-914956492.0,-2.194933874103852,-72.46194934087387
한일철강,2021,반기보고서,116976759346.0,15871548751.0,50.572292371865004,-1834.6779753763417
한일철강,2021,사업보고서,131616401469.0,13770977912.0,12.515000590585773,-13.234819562694861
한일철강,2022,반기보고서,132877121046.0,5141215974.0,0.9578742185083527,-62.666297144228544
한일철강,2022,사업보고서,122352201504.0,-1109475402.0,-7.920791374127105,-121.58001934971814
한일철강,2023,반기보고서,112090459095.0,4902520887.0,-8.38705171043818,-541.8773844073021
한일철강,2023,사업보고서,104165001045.0,-42743230.0,-7.070591122553026,-100.87186227219024
한일철강,2024,반기보고서,105495731562.0,826184283.0,1.2775217238514835,-2032.900913197248
한일철강,2024,사업보고서,100346514562.0,-159223339.0,-4.880971887449112,-119.27213362397018
한일현대시멘트,2016,반기보고서,187100346640.0,29205291564.0,,
한일현대시멘트,2016,사업보고서,191755661667.0,24167319791.0,2.488138109095702,-17.250201943575433
한일현대시멘트,2017,반기보고서,177606490127.0,1714573259.0,-7.378750341448191,-92.9054058380172
한일현대시멘트,2017,사업보고서,171077055463.0,23183188283.0,-3.6763491352883766,1252.125851800655
한일현대시멘트,2018,반기보고서,170134082893.0,4431365744.0,-0.5511975685155179,-80.88543435050529
