기업명,연도,보고서유형,평균급여,남성직원수,여성직원수,정규직수,계약직수,남성정규직수,남성계약직수,여성정규직수,여성계약직수,평균급여증감율,남성직원수증감율,여성직원수증감율,정규직수증감율,계약직수증감율,남성정규직수증감율,남성계약직수증감율,여성정규직수증감율,여성계약직수증감율
한화에어로스페이스,2023,반기보고서,51629024.80357418,6023.0,468.0,6110.0,381.0,5674.0,349.0,436.0,32.0,-35.11776834299799,75.24003491416933,84.98023715415019,73.13686596769622,136.64596273291926,72.25258044930176,144.05594405594405,85.53191489361703,77.77777777777779
한화에어로스페이스,2023,사업보고서,41354460.09389672,6298.0,518.0,6368.0,448.0,5884.0,414.0,484.0,34.0,-19.90075301396391,4.5658309812385856,10.683760683760683,4.222585924713584,17.585301837270343,3.7010927035600987,18.624641833810887,11.009174311926607,6.25
한화에어로스페이스,2024,반기보고서,62373755.28577275,6763.0,568.0,6647.0,684.0,6118.0,645.0,529.0,39.0,50.82715417914054,7.383296284534772,9.652509652509652,4.381281407035176,52.67857142857143,3.9768864717878993,55.79710144927537,9.297520661157025,14.705882352941178
한화에어로스페이스,2024,사업보고서,58160073.11659486,7019.0,640.0,6895.0,764.0,6306.0,713.0,589.0,51.0,-6.755537084263094,3.785302380600325,12.676056338028168,3.7310064690837974,11.695906432748536,3.0728996404053612,10.542635658914728,11.342155009451796,30.76923076923077
한화엔진,2016,반기보고서,36099153.56711004,802.0,25.0,819.0,8.0,795.0,7.0,24.0,1.0,,,,,,,,,
한화엔진,2016,사업보고서,34201212.121212125,801.0,24.0,818.0,7.0,794.0,7.0,24.0,0.0,-5.257578802698382,-0.12468827930174563,-4.0,-0.1221001221001221,-12.5,-0.12578616352201258,0.0,0.0,-100.0
한화엔진,2017,반기보고서,45058751.52998776,792.0,25.0,808.0,9.0,786.0,6.0,22.0,3.0,31.746066105188188,-1.1235955056179776,4.166666666666666,-1.2224938875305624,28.57142857142857,-1.0075566750629723,-14.285714285714285,-8.333333333333332,
한화엔진,2017,사업보고서,34086526.57601978,785.0,24.0,804.0,5.0,784.0,1.0,20.0,4.0,-24.350929800320106,-0.8838383838383838,-4.0,-0.49504950495049505,-44.44444444444444,-0.2544529262086514,-83.33333333333334,-9.090909090909092,33.33333333333333
한화엔진,2018,반기보고서,52274905.42244641,769.0,24.0,786.0,7.0,768.0,1.0,18.0,6.0,53.35943750637925,-2.038216560509554,0.0,-2.2388059701492535,40.0,-2.0408163265306123,0.0,-10.0,50.0
한화엔진,2018,사업보고서,32841571.609632447,765.0,24.0,779.0,10.0,762.0,3.0,17.0,7.0,-37.17526345723325,-0.5201560468140443,0.0,-0.8905852417302799,42.857142857142854,-0.78125,200.0,-5.555555555555555,16.666666666666664
한화엔진,2019,반기보고서,32818877.55102041,762.0,22.0,776.0,8.0,760.0,2.0,16.0,6.0,-0.06910162181575158,-0.39215686274509803,-8.333333333333332,-0.38510911424903727,-20.0,-0.26246719160104987,-33.33333333333333,-5.88235294117647,-14.285714285714285
한화엔진,2019,사업보고서,34651572.327044025,765.0,30.0,781.0,14.0,764.0,1.0,17.0,13.0,5.584270129819332,0.39370078740157477,36.36363636363637,0.6443298969072164,75.0,0.5263157894736842,-50.0,6.25,116.66666666666667
한화엔진,2020,반기보고서,34833750.0,764.0,36.0,779.0,21.0,761.0,3.0,18.0,18.0,0.5257414331348921,-0.130718954248366,20.0,-0.2560819462227913,50.0,-0.3926701570680628,200.0,5.88235294117647,38.46153846153847
한화엔진,2020,사업보고서,32407035.175879396,761.0,35.0,777.0,19.0,759.0,2.0,18.0,17.0,-6.966562096014937,-0.3926701570680628,-2.7777777777777777,-0.25673940949935814,-9.523809523809524,-0.2628120893561104,-33.33333333333333,0.0,-5.555555555555555
한화엔진,2021,반기보고서,43368766.40419947,733.0,29.0,748.0,14.0,730.0,3.0,18.0,11.0,33.82515916321438,-3.679369250985545,-17.142857142857142,-3.7323037323037322,-26.31578947368421,-3.820816864295125,50.0,0.0,-35.294117647058826
한화엔진,2021,사업보고서,35190476.190476194,726.0,30.0,743.0,13.0,721.0,5.0,22.0,8.0,-18.857557850507277,-0.9549795361527967,3.4482758620689653,-0.6684491978609626,-7.142857142857142,-1.2328767123287672,66.66666666666666,22.22222222222222,-27.27272727272727
한화엔진,2022,반기보고서,35747651.00671141,718.0,27.0,737.0,8.0,715.0,3.0,22.0,5.0,1.583311385783424,-1.1019283746556474,-10.0,-0.8075370121130552,-38.46153846153847,-0.8321775312066574,-40.0,0.0,-37.5
한화엔진,2022,사업보고서,36170322.58064516,742.0,33.0,764.0,11.0,739.0,3.0,25.0,8.0,1.1823757982150949,3.3426183844011144,22.22222222222222,3.6635006784260513,37.5,3.3566433566433567,0.0,13.636363636363635,60.0
한화엔진,2023,반기보고서,36832249.67490247,733.0,36.0,756.0,13.0,731.0,2.0,25.0,11.0,1.830028175119204,-1.2129380053908356,9.090909090909092,-1.0471204188481675,18.181818181818183,-1.0825439783491204,-33.33333333333333,0.0,37.5
한화엔진,2023,사업보고서,40805800.75662043,753.0,40.0,776.0,17.0,751.0,2.0,25.0,15.0,10.788238885189633,2.728512960436562,11.11111111111111,2.6455026455026456,30.76923076923077,2.7359781121751023,0.0,0.0,36.36363636363637
한화엔진,2024,반기보고서,40000000.0,766.0,35.0,785.0,16.0,759.0,7.0,26.0,9.0,-1.9747210976853442,1.7264276228419653,-12.5,1.1597938144329898,-5.88235294117647,1.0652463382157125,250.0,4.0,-40.0
한화엔진,2024,사업보고서,39143030.303030305,783.0,42.0,798.0,27.0,767.0,16.0,31.0,11.0,-2.1424242424242386,2.219321148825065,20.0,1.6560509554140128,68.75,1.0540184453227932,128.57142857142858,19.230769230769234,22.22222222222222
한화오션,2016,반기보고서,31380738.640837863,12042.0,657.0,12537.0,162.0,11968.0,74.0,569.0,88.0,,,,,,,,,
한화오션,2016,사업보고서,24919811.73963236,10807.0,454.0,11137.0,124.0,10756.0,51.0,381.0,73.0,-20.588829903441034,-10.2557714665338,-30.898021308980212,-11.166945840312675,-23.456790123456788,-10.127005347593583,-31.08108108108108,-33.04042179261863,-17.045454545454543
한화오션,2017,반기보고서,28890930.187584605,9983.0,359.0,10249.0,93.0,9941.0,42.0,308.0,51.0,15.935587673949378,-7.624687702415102,-20.92511013215859,-7.973421926910299,-25.0,-7.577166232800297,-17.647058823529413,-19.160104986876643,-30.136986301369863
한화오션,2017,사업보고서,30684529.630354,9877.0,349.0,10144.0,82.0,9839.0,38.0,305.0,44.0,6.208174784002499,-1.0618050686166483,-2.785515320334262,-1.0244901941652844,-11.827956989247312,-1.0260537169298862,-9.523809523809524,-0.974025974025974,-13.725490196078432
한화오션,2018,반기보고서,31920281.12449799,9615.0,345.0,9855.0,105.0,9559.0,56.0,296.0,49.0,4.027278596187287,-2.6526273159866354,-1.146131805157593,-2.84897476340694,28.04878048780488,-2.8458176643967885,47.368421052631575,-2.9508196721311477,11.363636363636363
한화오션,2018,사업보고서,38323807.60716442,9557.0,381.0,9797.0,141.0,9505.0,52.0,292.0,89.0,20.060996510935762,-0.6032241289651586,10.434782608695652,-0.5885337392186708,34.285714285714285,-0.5649126477665027,-7.142857142857142,-1.3513513513513513,81.63265306122449
한화오션,2019,반기보고서,32814097.99327697,9417.0,400.0,9514.0,303.0,9216.0,201.0,298.0,102.0,-14.376728091228186,-1.464894841477451,4.986876640419948,-2.8886393794018574,114.89361702127661,-3.0405049973698053,286.53846153846155,2.054794520547945,14.606741573033707
한화오션,2019,사업보고서,39487764.922698885,9364.0,403.0,9461.0,306.0,9165.0,199.0,296.0,107.0,20.337803985315194,-0.5628119358606776,0.75,-0.5570737859995796,0.9900990099009901,-0.5533854166666667,-0.9950248756218906,-0.6711409395973155,4.901960784313726
한화오션,2020,반기보고서,29591834.58170693,9069.0,410.0,9037.0,442.0,8739.0,330.0,298.0,112.0,-25.060750742322828,-3.1503630926954296,1.7369727047146404,-4.4815558609026525,44.44444444444444,-4.648117839607202,65.82914572864321,0.6756756756756757,4.672897196261682
한화오션,2020,사업보고서,42501430.23625384,9055.0,384.0,9028.0,411.0,8726.0,329.0,302.0,82.0,43.62553331697577,-0.15437203660822582,-6.341463414634147,-0.09959057209250857,-7.013574660633484,-0.1487584391806843,-0.30303030303030304,1.342281879194631,-26.785714285714285
한화오션,2021,반기보고서,32843074.823743463,8415.0,379.0,8624.0,170.0,8324.0,91.0,300.0,79.0,-22.724777398836274,-7.067918277194921,-1.3020833333333335,-4.474966770048737,-58.63746958637469,-4.606921842768737,-72.3404255319149,-0.6622516556291391,-3.6585365853658534
한화오션,2021,사업보고서,34475346.51215633,8428.0,374.0,8625.0,177.0,8327.0,101.0,298.0,76.0,4.9699113045068435,0.15448603683897802,-1.3192612137203166,0.011595547309833025,4.117647058823529,0.036040365209034114,10.989010989010989,-0.6666666666666667,-3.79746835443038
한화오션,2022,반기보고서,32688878.515579414,8194.0,375.0,8289.0,280.0,7996.0,198.0,293.0,82.0,-5.181871039198956,-2.7764594209776936,0.267379679144385,-3.895652173913043,58.19209039548022,-3.975021015972139,96.03960396039604,-1.6778523489932886,7.894736842105263
한화오션,2022,사업보고서,40855719.08680032,8229.0,400.0,8300.0,329.0,7994.0,235.0,306.0,94.0,24.983544685782412,0.42714181108127897,6.666666666666667,0.1327059958981783,17.5,-0.02501250625312656,18.68686868686869,4.436860068259386,14.634146341463413
한화오션,2023,반기보고서,38606657.45219995,8278.0,404.0,8245.0,437.0,7932.0,346.0,313.0,91.0,-5.504888140194303,0.5954550978247661,1.0,-0.6626506024096386,32.82674772036474,-0.7755816862646986,47.23404255319149,2.287581699346405,-3.1914893617021276
한화오션,2023,사업보고서,43803193.88214125,8481.0,411.0,8415.0,477.0,8100.0,381.0,315.0,96.0,13.460208090729644,2.4522831601836192,1.7326732673267329,2.0618556701030926,9.153318077803203,2.118003025718608,10.115606936416185,0.6389776357827476,5.4945054945054945
한화오션,2024,반기보고서,43003116.651825465,8523.0,461.0,8488.0,496.0,8132.0,391.0,356.0,105.0,-1.826527153404622,0.49522461973823845,12.165450121654501,0.8674985145573381,3.9832285115303985,0.39506172839506176,2.6246719160104988,13.015873015873018,9.375
한화오션,2024,사업보고서,45149048.83310453,9631.0,567.0,9287.0,911.0,8850.0,781.0,437.0,130.0,4.990178266969795,13.000117329578787,22.99349240780911,9.413289349670123,83.66935483870968,8.829316281357599,99.74424552429667,22.752808988764045,23.809523809523807
한화투자증권,2016,반기보고서,36076612.90322581,576.0,416.0,906.0,86.0,512.0,64.0,394.0,22.0,,,,,,,,,
한화투자증권,2016,사업보고서,29162298.387096774,591.0,401.0,889.0,103.0,508.0,83.0,381.0,20.0,-19.165642114675318,2.604166666666667,-3.6057692307692304,-1.8763796909492272,19.767441860465116,-0.78125,29.6875,-3.2994923857868024,-9.090909090909092
한화투자증권,2017,반기보고서,38233067.729083665,594.0,410.0,891.0,113.0,507.0,87.0,384.0,26.0,31.104439100041464,0.5076142131979695,2.2443890274314215,0.22497187851518563,9.70873786407767,-0.19685039370078738,4.819277108433735,0.7874015748031495,30.0
한화투자증권,2017,사업보고서,31284440.03964321,601.0,408.0,894.0,115.0,509.0,92.0,385.0,23.0,-18.174392226848894,1.1784511784511784,-0.4878048780487805,0.33670033670033667,1.7699115044247788,0.39447731755424065,5.747126436781609,0.26041666666666663,-11.538461538461538
한화투자증권,2018,반기보고서,55841392.64990329,608.0,426.0,896.0,138.0,508.0,100.0,388.0,38.0,78.49573966848008,1.1647254575707155,4.411764705882353,0.22371364653243847,20.0,-0.19646365422396855,8.695652173913043,0.7792207792207793,65.21739130434783
한화투자증권,2018,사업보고서,39564077.66990291,622.0,408.0,908.0,122.0,529.0,93.0,379.0,29.0,-29.149192395774833,2.302631578947368,-4.225352112676056,1.3392857142857142,-11.594202898550725,4.133858267716536,-7.000000000000001,-2.3195876288659796,-23.684210526315788
한화투자증권,2019,반기보고서,60389255.419415645,646.0,415.0,937.0,124.0,552.0,94.0,385.0,30.0,52.63658089862363,3.858520900321544,1.715686274509804,3.1938325991189425,1.639344262295082,4.3478260869565215,1.0752688172043012,1.58311345646438,3.4482758620689653
한화투자증권,2019,사업보고서,36486246.672582075,683.0,444.0,1013.0,114.0,594.0,89.0,419.0,25.0,-39.58155897240713,5.727554179566564,6.987951807228916,8.110992529348986,-8.064516129032258,7.608695652173914,-5.319148936170213,8.831168831168831,-16.666666666666664
한화투자증권,2020,반기보고서,58549954.99549955,674.0,437.0,995.0,116.0,581.0,93.0,414.0,23.0,60.47130175079766,-1.3177159590043925,-1.5765765765765765,-1.7769002961500493,1.7543859649122806,-2.1885521885521886,4.49438202247191,-1.1933174224343674,-8.0
한화투자증권,2020,사업보고서,39508166.969147004,663.0,439.0,979.0,123.0,566.0,97.0,413.0,26.0,-32.52229319017614,-1.6320474777448073,0.4576659038901602,-1.6080402010050252,6.0344827586206895,-2.5817555938037864,4.301075268817205,-0.24154589371980675,13.043478260869565
한화투자증권,2021,반기보고서,72136851.52057245,668.0,450.0,979.0,139.0,573.0,95.0,406.0,44.0,82.58718906626589,0.7541478129713424,2.5056947608200453,0.0,13.008130081300814,1.2367491166077738,-2.0618556701030926,-1.694915254237288,69.23076923076923
한화투자증권,2021,사업보고서,36733743.40949033,687.0,451.0,959.0,179.0,556.0,131.0,403.0,48.0,-49.07770073800023,2.844311377245509,0.2222222222222222,-2.0429009193054135,28.776978417266186,-2.966841186736475,37.89473684210527,-0.7389162561576355,9.090909090909092
한화투자증권,2022,반기보고서,87080176.21145375,679.0,456.0,989.0,146.0,574.0,105.0,415.0,41.0,137.05772439450368,-1.1644832605531297,1.1086474501108647,3.1282586027111576,-18.435754189944134,3.237410071942446,-19.84732824427481,2.977667493796526,-14.583333333333334
한화투자증권,2022,사업보고서,38981880.93183779,691.0,468.0,1009.0,150.0,583.0,108.0,426.0,42.0,-55.234494660208945,1.7673048600883652,2.631578947368421,2.0222446916076846,2.73972602739726,1.5679442508710801,2.857142857142857,2.6506024096385543,2.4390243902439024
한화투자증권,2023,반기보고서,62511669.658886895,655.0,459.0,992.0,122.0,567.0,88.0,425.0,34.0,60.36083473804762,-5.209840810419681,-1.9230769230769231,-1.6848364717542121,-18.666666666666668,-2.7444253859348198,-18.51851851851852,-0.2347417840375587,-19.047619047619047
한화투자증권,2023,사업보고서,40783879.53941541,671.0,458.0,995.0,134.0,579.0,92.0,416.0,42.0,-34.757974371882064,2.4427480916030535,-0.2178649237472767,0.3024193548387097,9.836065573770492,2.1164021164021163,4.545454545454546,-2.1176470588235294,23.52941176470588
한화투자증권,2024,반기보고서,60640074.21150278,632.0,446.0,952.0,126.0,543.0,89.0,409.0,37.0,48.68638024712052,-5.812220566318927,-2.6200873362445414,-4.321608040201005,-5.970149253731343,-6.217616580310881,-3.260869565217391,-1.6826923076923077,-11.904761904761903
한화투자증권,2024,사업보고서,62674976.03068073,607.0,436.0,915.0,128.0,515.0,92.0,400.0,36.0,3.3557046979865808,-3.9556962025316458,-2.242152466367713,-3.8865546218487395,1.5873015873015872,-5.156537753222836,3.3707865168539324,-2.2004889975550124,-2.7027027027027026
현대건설,2016,반기보고서,42039221.14047288,6518.0,672.0,4488.0,2702.0,4199.0,2319.0,289.0,383.0,,,,,,,,,
현대건설,2016,사업보고서,29686806.93773102,6362.0,672.0,4461.0,2573.0,4176.0,2186.0,285.0,387.0,-29.383071017102374,-2.393372200061368,0.0,-0.6016042780748663,-4.774241302738711,-0.5477494641581329,-5.735230702889176,-1.384083044982699,1.0443864229765014
현대건설,2017,반기보고서,42480199.43019943,6352.0,668.0,4494.0,2526.0,4215.0,2137.0,279.0,389.0,43.094538659219694,-0.15718327569946558,-0.5952380952380952,0.7397444519166106,-1.8266614846482705,0.9339080459770116,-2.241537053979872,-2.1052631578947367,0.516795865633075
현대건설,2017,사업보고서,30920553.185228776,6146.0,651.0,4441.0,2356.0,4166.0,1980.0,275.0,376.0,-27.211845518674355,-3.2430730478589425,-2.5449101796407185,-1.1793502447708055,-6.730007917656374,-1.162514827995255,-7.346747777257838,-1.4336917562724014,-3.3419023136246784
현대건설,2018,반기보고서,45613922.15568862,6036.0,644.0,4369.0,2311.0,4104.0,1932.0,265.0,379.0,47.51974805379321,-1.7897819720143184,-1.0752688172043012,-1.6212564737671697,-1.9100169779286926,-1.4882381180988957,-2.4242424242424243,-3.6363636363636362,0.7978723404255319
현대건설,2018,사업보고서,38656153.84615385,5864.0,636.0,4451.0,2049.0,4187.0,1677.0,264.0,372.0,-15.253606751435763,-2.8495692511597084,-1.2422360248447204,1.8768596932936599,-11.337083513630462,2.022417153996101,-13.198757763975156,-0.37735849056603776,-1.8469656992084433
현대건설,2019,반기보고서,46788867.56238004,5647.0,605.0,4297.0,1955.0,4054.0,1593.0,243.0,362.0,21.0386003444452,-3.7005457025920876,-4.8742138364779874,-3.459896652437654,-4.5876037091264035,-3.176498686410318,-5.008944543828265,-7.954545454545454,-2.6881720430107525
현대건설,2019,사업보고서,36874056.60377359,5726.0,634.0,4366.0,1994.0,4116.0,1610.0,250.0,384.0,-21.190534148721998,1.3989729059677705,4.793388429752066,1.605771468466372,1.9948849104859334,1.5293537247163296,1.0671688637790333,2.880658436213992,6.077348066298343
현대건설,2020,반기보고서,46832798.410515055,5845.0,698.0,4314.0,2229.0,4059.0,1786.0,255.0,443.0,27.007448390482537,2.078239608801956,10.094637223974763,-1.1910215300045808,11.785356068204614,-1.3848396501457727,10.93167701863354,2.0,15.364583333333334
현대건설,2020,사업보고서,36398888.00635425,5608.0,687.0,4218.0,2077.0,3977.0,1631.0,241.0,446.0,-22.27906671880224,-4.054747647562019,-1.5759312320916905,-2.2253129346314324,-6.8192014356213555,-2.0202020202020203,-8.678611422172452,-5.490196078431373,0.6772009029345373
현대건설,2021,반기보고서,48174394.68270296,5624.0,695.0,4178.0,2141.0,3941.0,1683.0,237.0,458.0,32.35128137511516,0.28530670470756064,1.1644832605531297,-0.948316737790422,3.0813673567645643,-0.9052049283379432,3.188228080931944,-1.6597510373443984,2.690582959641256
현대건설,2021,사업보고서,48281151.170145474,5631.0,693.0,4207.0,2117.0,3964.0,1667.0,243.0,450.0,0.2216042114190731,0.12446657183499288,-0.28776978417266186,0.6941120153183341,-1.120971508640822,0.5836082212636386,-0.9506833036244802,2.5316455696202533,-1.7467248908296942
현대건설,2022,반기보고서,53894158.386028305,5898.0,744.0,4353.0,2289.0,4108.0,1790.0,245.0,499.0,11.625669810776216,4.74160895045285,7.35930735930736,3.4704064654147846,8.12470477090222,3.632694248234107,7.378524295140972,0.823045267489712,10.888888888888888
현대건설,2022,사업보고서,45932338.45262243,6101.0,801.0,4446.0,2456.0,4196.0,1905.0,250.0,551.0,-14.773066639945757,3.4418446931163102,7.661290322580645,2.1364576154376294,7.2957623416339015,2.142161635832522,6.424581005586592,2.0408163265306123,10.420841683366733
현대건설,2023,반기보고서,56306941.73403959,6342.0,832.0,4553.0,2621.0,4293.0,2049.0,260.0,572.0,22.586708255923426,3.950172102933945,3.870162297128589,2.406657669815565,6.718241042345277,2.311725452812202,7.559055118110236,4.0,3.8112522686025407
현대건설,2023,사업보고서,48288034.42531927,6378.0,826.0,4546.0,2658.0,4285.0,2093.0,261.0,565.0,-14.241418663078623,0.5676442762535477,-0.7211538461538461,-0.15374478365912583,1.411674933231591,-0.1863498718844631,2.1473889702293802,0.38461538461538464,-1.2237762237762237
현대건설,2024,반기보고서,58968313.26968313,6436.0,791.0,4478.0,2749.0,4230.0,2206.0,248.0,543.0,22.117857915466903,0.9093759799310128,-4.23728813559322,-1.4958205015398152,3.423626787057938,-1.2835472578763127,5.3989488772097465,-4.980842911877394,-3.893805309734513
현대건설,2024,사업보고서,51398628.795298725,6357.0,790.0,4582.0,2565.0,4311.0,2046.0,271.0,519.0,-12.836867895077035,-1.2274704785581105,-0.12642225031605564,2.3224653863331843,-6.693343033830485,1.9148936170212765,-7.252946509519492,9.274193548387096,-4.41988950276243
현대글로비스,2016,반기보고서,0.0,941.0,172.0,1062.0,51.0,897.0,44.0,165.0,7.0,,,,,,,,,
현대글로비스,2016,사업보고서,0.0,946.0,173.0,1065.0,54.0,898.0,48.0,167.0,6.0,,0.5313496280552604,0.5813953488372093,0.2824858757062147,5.88235294117647,0.11148272017837235,9.090909090909092,1.2121212121212122,-14.285714285714285
현대글로비스,2017,반기보고서,0.0,1008.0,186.0,1134.0,60.0,957.0,51.0,177.0,9.0,,6.553911205073996,7.514450867052023,6.478873239436619,11.11111111111111,6.570155902004454,6.25,5.9880239520958085,50.0
현대글로비스,2017,사업보고서,0.0,1027.0,180.0,1149.0,58.0,976.0,51.0,173.0,7.0,,1.8849206349206349,-3.225806451612903,1.3227513227513228,-3.3333333333333335,1.9853709508881923,0.0,-2.2598870056497176,-22.22222222222222
현대글로비스,2018,반기보고서,0.0,1054.0,175.0,1175.0,54.0,1003.0,51.0,172.0,3.0,,2.6290165530671863,-2.7777777777777777,2.2628372497824194,-6.896551724137931,2.7663934426229506,0.0,-0.5780346820809248,-57.14285714285714
현대글로비스,2018,사업보고서,0.0,1125.0,176.0,1216.0,85.0,1042.0,83.0,174.0,2.0,,6.7362428842504745,0.5714285714285714,3.4893617021276593,57.407407407407405,3.8883349950149553,62.745098039215684,1.1627906976744187,-33.33333333333333
현대글로비스,2019,반기보고서,0.0,1190.0,182.0,1288.0,84.0,1108.0,82.0,180.0,2.0,,5.777777777777778,3.4090909090909087,5.921052631578947,-1.1764705882352942,6.333973128598848,-1.2048192771084338,3.4482758620689653,0.0
현대글로비스,2019,사업보고서,0.0,1207.0,185.0,1303.0,89.0,1121.0,86.0,182.0,3.0,,1.4285714285714286,1.6483516483516485,1.1645962732919255,5.952380952380952,1.1732851985559567,4.878048780487805,1.1111111111111112,50.0
현대글로비스,2020,반기보고서,0.0,1239.0,192.0,1347.0,84.0,1159.0,80.0,188.0,4.0,,2.651201325600663,3.783783783783784,3.376822716807368,-5.617977528089887,3.389830508474576,-6.976744186046512,3.296703296703297,33.33333333333333
현대글로비스,2020,사업보고서,0.0,1252.0,195.0,1357.0,90.0,1166.0,86.0,191.0,4.0,,1.0492332526230832,1.5625,0.7423904974016332,7.142857142857142,0.6039689387402933,7.5,1.5957446808510638,0.0
현대글로비스,2021,반기보고서,15994764.47291942,2600.0,428.0,2892.0,136.0,2486.0,114.0,406.0,22.0,,107.66773162939299,119.48717948717949,113.11717022844509,51.11111111111111,113.20754716981132,32.55813953488372,112.565445026178,450.0
현대글로비스,2021,사업보고서,24336019.80502759,2718.0,544.0,3012.0,250.0,2580.0,138.0,432.0,112.0,52.14991034241654,4.538461538461538,27.102803738317753,4.149377593360995,83.82352941176471,3.781174577634755,21.052631578947366,6.403940886699508,409.09090909090907
현대글로비스,2022,반기보고서,16698146.007336343,2908.0,636.0,3302.0,242.0,2774.0,134.0,528.0,108.0,-31.38505745345151,6.990434142752024,16.911764705882355,9.628154050464808,-3.2,7.519379844961241,-2.898550724637681,22.22222222222222,-3.571428571428571
현대글로비스,2022,사업보고서,0.0,3222.0,668.0,3650.0,240.0,3086.0,136.0,564.0,104.0,-100.0,10.797799174690509,5.031446540880504,10.539067231980617,-0.8264462809917356,11.24729632299928,1.4925373134328357,6.8181818181818175,-3.7037037037037033
현대글로비스,2023,반기보고서,17874782.55609643,3570.0,744.0,4104.0,210.0,3446.0,124.0,658.0,86.0,,10.800744878957168,11.377245508982035,12.438356164383562,-12.5,11.665586519766688,-8.823529411764707,16.666666666666664,-17.307692307692307
현대글로비스,2023,사업보고서,29534497.31104901,3854.0,798.0,4430.0,222.0,3720.0,134.0,710.0,88.0,65.2299669568617,7.955182072829131,7.258064516129033,7.943469785575048,5.714285714285714,7.951247823563552,8.064516129032258,7.90273556231003,2.3255813953488373
현대글로비스,2024,반기보고서,17712432.292205084,3998.0,800.0,4612.0,186.0,3874.0,124.0,738.0,62.0,-40.02798792996971,3.7363777893098082,0.2506265664160401,4.108352144469526,-16.216216216216218,4.139784946236559,-7.462686567164178,3.943661971830986,-29.545454545454547
현대글로비스,2024,사업보고서,32108411.83244572,4068.0,814.0,4730.0,152.0,3948.0,120.0,782.0,32.0,81.27613024991514,1.7508754377188593,1.7500000000000002,2.5585429314830876,-18.27956989247312,1.9101703665462055,-3.225806451612903,5.9620596205962055,-48.38709677419355
현대로템,2016,반기보고서,31957082.74894811,3461.0,104.0,3354.0,211.0,3301.0,160.0,53.0,51.0,,,,,,,,,
현대로템,2016,사업보고서,52516363.63636363,3483.0,92.0,3366.0,209.0,3313.0,170.0,53.0,39.0,64.33403527138988,0.6356544351343543,-11.538461538461538,0.35778175313059035,-0.9478672985781991,0.36352620418055137,6.25,0.0,-23.52941176470588
현대로템,2017,반기보고서,33693389.59212377,3469.0,86.0,3361.0,194.0,3308.0,161.0,53.0,33.0,-35.842112326311884,-0.4019523399368361,-6.521739130434782,-0.14854426619132502,-7.177033492822966,-0.1509206157561123,-5.294117647058823,0.0,-15.384615384615385
현대로템,2017,사업보고서,50585489.31383577,3477.0,79.0,3377.0,179.0,3325.0,152.0,52.0,27.0,50.13475915068138,0.23061400980109542,-8.13953488372093,0.47604879500148767,-7.731958762886598,0.5139056831922612,-5.590062111801243,-1.8867924528301887,-18.181818181818183
현대로템,2018,반기보고서,35505707.762557074,3427.0,77.0,3341.0,163.0,3287.0,140.0,54.0,23.0,-29.81048865164221,-1.438021282714984,-2.5316455696202533,-1.0660349422564406,-8.938547486033519,-1.1428571428571428,-7.894736842105263,3.8461538461538463,-14.814814814814813
현대로템,2018,사업보고서,51718750.0,3539.0,77.0,3457.0,159.0,3402.0,137.0,55.0,22.0,45.66319969134812,3.268164575430406,0.0,3.4720143669560013,-2.4539877300613497,3.4986309704898084,-2.142857142857143,1.8518518518518516,-4.3478260869565215
현대로템,2019,반기보고서,38026887.871853545,3416.0,80.0,3330.0,166.0,3275.0,141.0,55.0,25.0,-26.473691123908555,-3.4755580672506357,3.896103896103896,-3.673705525021695,4.40251572327044,-3.7330981775426224,2.9197080291970803,0.0,13.636363636363635
현대로템,2019,사업보고서,47868576.24262848,3475.0,86.0,3387.0,174.0,3331.0,144.0,56.0,30.0,25.880867253561075,1.727166276346604,7.5,1.7117117117117115,4.819277108433735,1.7099236641221376,2.127659574468085,1.8181818181818181,20.0
현대로템,2020,반기보고서,36734724.29210134,3271.0,84.0,3129.0,226.0,3073.0,198.0,56.0,28.0,-23.259208492213503,-5.870503597122302,-2.3255813953488373,-7.6173604960141725,29.88505747126437,-7.7454217952566795,37.5,0.0,-6.666666666666667
현대로템,2020,사업보고서,49978636.230611645,3324.0,93.0,3165.0,252.0,3107.0,217.0,58.0,35.0,36.052841538157395,1.6202996025680219,10.714285714285714,1.1505273250239694,11.504424778761061,1.1064106736088513,9.595959595959595,3.571428571428571,25.0
현대로템,2021,반기보고서,37937886.37032676,3306.0,91.0,3119.0,278.0,3059.0,247.0,60.0,31.0,-24.091793551001285,-0.5415162454873645,-2.1505376344086025,-1.4533965244865719,10.317460317460316,-1.5448986160283231,13.82488479262673,3.4482758620689653,-11.428571428571429
현대로템,2021,사업보고서,53269454.123112656,3352.0,92.0,3172.0,272.0,3109.0,243.0,63.0,29.0,40.41228760908919,1.3914095583787054,1.098901098901099,1.6992625841615903,-2.158273381294964,1.6345210853220007,-1.6194331983805668,5.0,-6.451612903225806
현대로템,2022,반기보고서,37716627.63466042,3312.0,104.0,3117.0,299.0,3043.0,269.0,74.0,30.0,-29.196519364564207,-1.1933174224343674,13.043478260869565,-1.733921815889029,9.926470588235293,-2.122869089739466,10.699588477366255,17.46031746031746,3.4482758620689653
